Scenario,Model,Round,Testing Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Training Time,Testing Time,Validation Period,Model Ranking,Validation Perf
temporal_rev,cart,1,5,0.6702954898911353,0.15826677682915635,0.6404737692169648,0.25607129595246936,0.7447758125564731,0.18255267895496524,0.2520310812089,0.39785801398102194,0.04431411100085825,-1,[0],[-1]
dist,cart,1,5,0.6702954898911353,0.15826677682915635,0.6404737692169648,0.25607129595246936,0.7447758125564731,0.18255267895496524,0.2520310812089,0.39785801398102194,0.03637784509919584,-1,[0],[-1]
dist_leak,cart,1,5,0.6702954898911353,0.15826677682915635,0.6404737692169648,0.25607129595246936,0.7447758125564731,0.18255267895496524,0.2520310812089,0.39785801398102194,0.03717764304019511,-1,[0],[-1]
stationary,cart,1,6,0.6131614654002714,0.30956295382929166,0.7913169786959329,0.4114166059723234,0.7933989931038623,0.3268966078475909,0.14726718757305063,1.066888528992422,0.026005144929513335,-1,[0],[-1]
retrain,cart,1,6,0.6389119256924863,0.5277435265104808,0.818463524854745,0.578031212484994,0.8317188245445255,0.46715989007794234,0.13696194603555353,1.066888528992422,0.02677042002324015,-1,[1],[-1]
oracle,cart,1,6,0.6389119256924863,0.5277435265104808,0.818463524854745,0.578031212484994,0.8317188245445255,0.46715989007794234,0.13696194603555353,1.066888528992422,0.0944374050013721,2,"[1, 0]","[0.7933989931038623, 0.8317188245445255]"
laf,cart,1,6,0.6131614654002714,0.30956295382929166,0.7913169786959329,0.4114166059723234,0.7933989931038623,0.3268966078475909,0.14726718757305063,1.066888528992422,5.89968257304281,5,"[0, 1]",[-1]
crc,cart,1,6,0.6389119256924863,0.5277435265104808,0.818463524854745,0.578031212484994,0.8317188245445255,0.46715989007794234,0.13696194603555353,1.066888528992422,0.06891444500070065,2,"[1, 0]",[-1]
temporal,cart,1,6,0.6131614654002714,0.30956295382929166,0.7913169786959329,0.4114166059723234,0.7933989931038623,0.3268966078475909,0.14726718757305063,1.066888528992422,0.11897212197072804,1,"[0, 1]","[0.7447758125564731, 0.9566700299655586]"
temporal_rev,cart,1,6,0.6389119256924863,0.5277435265104808,0.818463524854745,0.578031212484994,0.8317188245445255,0.46715989007794234,0.13696194603555353,1.066888528992422,0.12368807999882847,1,"[1, 0]","[0.7447758125564731, 0.9566700299655586]"
dist,cart,1,6,0.6131614654002714,0.30956295382929166,0.7913169786959329,0.4114166059723234,0.7933989931038623,0.3268966078475909,0.14726718757305063,1.066888528992422,0.21305365802254528,4,"[0, 1]","[0.7447758125564731, 0.9566700299655586]"
dist_leak,cart,1,6,0.6389119256924863,0.5277435265104808,0.818463524854745,0.578031212484994,0.8317188245445255,0.46715989007794234,0.13696194603555353,1.066888528992422,0.10936580190900713,4,"[1, 0]","[0.7447758125564731, 0.9566700299655586]"
stationary,cart,1,7,0.4582901554404145,0.19607625803591222,0.679689196137805,0.27464679397609065,0.6953175853295196,0.12590597302443884,0.2358845064872194,1.7473803589819,0.03582557803019881,-1,[0],[-1]
retrain,cart,1,7,0.4579290880225789,0.47956846227739597,0.663474832885791,0.4684990344877371,0.7408681351213134,0.2226111594909955,0.19837220497430041,1.7473803589819,0.035537532065063715,-1,[2],[-1]
oracle,cart,1,7,0.4579290880225789,0.47956846227739597,0.663474832885791,0.4684990344877371,0.7408681351213134,0.2226111594909955,0.19837220497430041,1.7473803589819,0.16472984408028424,3,"[2, 1, 0]","[0.6953175853295196, 0.7088337819167528, 0.7408681351213134]"
laf,cart,1,7,0.4582901554404145,0.19607625803591222,0.679689196137805,0.27464679397609065,0.6953175853295196,0.12590597302443884,0.2358845064872194,1.7473803589819,13.68363687605597,6,"[0, 1, 2]",[-1]
crc,cart,1,7,0.5241286863270778,0.2744772038720166,0.6985431068959607,0.36028128031037826,0.7088337819167528,0.2043601275020843,0.23842161938419965,1.7473803589819,0.10581157496199012,3,"[1, 0, 2]",[-1]
temporal,cart,1,7,0.5241286863270778,0.2744772038720166,0.6985431068959607,0.36028128031037826,0.7088337819167528,0.2043601275020843,0.23842161938419965,1.7473803589819,0.13018031301908195,2,"[1, 0, 2]","[0.7933989931038623, 0.8317188245445255, 0.8722356735211955]"
temporal_rev,cart,1,7,0.4579290880225789,0.47956846227739597,0.663474832885791,0.4684990344877371,0.7408681351213134,0.2226111594909955,0.19837220497430041,1.7473803589819,0.13585984299425036,2,"[2, 1, 0]","[0.7933989931038623, 0.8317188245445255, 0.8722356735211955]"
dist,cart,1,7,0.5241286863270778,0.2744772038720166,0.6985431068959607,0.36028128031037826,0.7088337819167528,0.2043601275020843,0.23842161938419965,1.7473803589819,0.32491391303483397,5,"[1, 0, 2]","[0.7933989931038623, 0.8317188245445255, 0.8722356735211955]"
dist_leak,cart,1,7,0.4579290880225789,0.47956846227739597,0.663474832885791,0.4684990344877371,0.7408681351213134,0.2226111594909955,0.19837220497430041,1.7473803589819,0.12445113598369062,5,"[2, 1, 0]","[0.7933989931038623, 0.8317188245445255, 0.8722356735211955]"
stationary,cart,1,8,0.46098692534795443,0.21612536457560927,0.7434325637166734,0.29428196412344765,0.6280389736701756,0.17922058122216653,0.20559997037523342,2.4207491299603134,0.022505783010274172,-1,[0],[-1]
retrain,cart,1,8,0.4496031746031746,0.5600870038064165,0.7214085575499517,0.4988003257830901,0.7722622741962256,0.312651829677661,0.16481226996764023,2.4207491299603134,0.03244334401097149,-1,[3],[-1]
oracle,cart,1,8,0.4496031746031746,0.5600870038064165,0.7214085575499517,0.4988003257830901,0.7722622741962256,0.312651829677661,0.16481226996764023,2.4207491299603134,0.2196849329629913,4,"[3, 2, 1, 0]","[0.6280389736701756, 0.6700372233857294, 0.7133732868412771, 0.7722622741962256]"
laf,cart,1,8,0.46098692534795443,0.21612536457560927,0.7434325637166734,0.29428196412344765,0.6280389736701756,0.17922058122216653,0.20559997037523342,2.4207491299603134,18.492247342015617,7,"[0, 1, 2, 3]",[-1]
crc,cart,1,8,0.48201881649520795,0.2709970833951258,0.7474825337395539,0.34694006708436176,0.6700372233857294,0.21846997623970077,0.21452651513011356,2.4207491299603134,0.1557925889501348,4,"[1, 0, 2, 3]",[-1]
temporal,cart,1,8,0.36230504890298704,0.3387710712343665,0.6887518506282959,0.3501430615164521,0.7133732868412771,0.14596129617985154,0.18942895570480295,2.4207491299603134,0.21646670100744814,3,"[2, 1, 0, 3]","[0.6953175853295196, 0.7088337819167528, 0.7408681351213134, 0.8683416321568481]"
temporal_rev,cart,1,8,0.4496031746031746,0.5600870038064165,0.7214085575499517,0.4988003257830901,0.7722622741962256,0.312651829677661,0.16481226996764023,2.4207491299603134,0.24724570498801768,3,"[3, 2, 1, 0]","[0.6953175853295196, 0.7088337819167528, 0.7408681351213134, 0.8683416321568481]"
dist,cart,1,8,0.36230504890298704,0.3387710712343665,0.6887518506282959,0.3501430615164521,0.7133732868412771,0.14596129617985154,0.18942895570480295,2.4207491299603134,0.5385751739377156,6,"[2, 1, 0, 3]","[0.6953175853295196, 0.7088337819167528, 0.7408681351213134, 0.8683416321568481]"
dist_leak,cart,1,8,0.4496031746031746,0.5600870038064165,0.7214085575499517,0.4988003257830901,0.7722622741962256,0.312651829677661,0.16481226996764023,2.4207491299603134,0.22162424901034683,6,"[3, 2, 1, 0]","[0.6953175853295196, 0.7088337819167528, 0.7408681351213134, 0.8683416321568481]"
stationary,cart,2,5,0.6645757675800594,0.1847975764252272,0.6448166537058084,0.2891825887085189,0.7320607337899647,0.19582899971227846,0.26519864716879027,0.4096292160684243,0.034336798009462655,-1,[0],[-1]
retrain,cart,2,5,0.6645757675800594,0.1847975764252272,0.6448166537058084,0.2891825887085189,0.7320607337899647,0.19582899971227846,0.26519864716879027,0.4096292160684243,0.048127048066817224,-1,[0],[-1]
oracle,cart,2,5,0.6645757675800594,0.1847975764252272,0.6448166537058084,0.2891825887085189,0.7320607337899647,0.19582899971227846,0.26519864716879027,0.4096292160684243,0.07108344603329897,1,[0],[0.7320607337899647]
laf,cart,2,5,0.6645757675800594,0.1847975764252272,0.6448166537058084,0.2891825887085189,0.7320607337899647,0.19582899971227846,0.26519864716879027,0.4096292160684243,0.030666315113194287,-1,[0],[-1]
crc,cart,2,5,0.6645757675800594,0.1847975764252272,0.6448166537058084,0.2891825887085189,0.7320607337899647,0.19582899971227846,0.26519864716879027,0.4096292160684243,0.0252380829770118,-1,[0],[-1]
temporal,cart,2,5,0.6645757675800594,0.1847975764252272,0.6448166537058084,0.2891825887085189,0.7320607337899647,0.19582899971227846,0.26519864716879027,0.4096292160684243,0.033432997995987535,-1,[0],[-1]
temporal_rev,cart,2,5,0.6645757675800594,0.1847975764252272,0.6448166537058084,0.2891825887085189,0.7320607337899647,0.19582899971227846,0.26519864716879027,0.4096292160684243,0.0362314460799098,-1,[0],[-1]
dist,cart,2,5,0.6645757675800594,0.1847975764252272,0.6448166537058084,0.2891825887085189,0.7320607337899647,0.19582899971227846,0.26519864716879027,0.4096292160684243,0.022847862099297345,-1,[0],[-1]
dist_leak,cart,2,5,0.6645757675800594,0.1847975764252272,0.6448166537058084,0.2891825887085189,0.7320607337899647,0.19582899971227846,0.26519864716879027,0.4096292160684243,0.02877364691812545,-1,[0],[-1]
stationary,cart,2,6,0.5708119218910586,0.38046307713385397,0.7866365397030343,0.45659322591252877,0.8005957598698539,0.3409266036980833,0.1537284586916397,0.9297430390724912,0.01652876299340278,-1,[0],[-1]
retrain,cart,2,6,0.6399635867091489,0.48157281819427317,0.8140251775338928,0.5495837079310479,0.8152393836272631,0.44232275642474134,0.14109827092961372,0.9297430390724912,0.022334479028359056,-1,[1],[-1]
oracle,cart,2,6,0.6399635867091489,0.48157281819427317,0.8140251775338928,0.5495837079310479,0.8152393836272631,0.44232275642474134,0.14109827092961372,0.9297430390724912,0.08797887898981571,2,"[1, 0]","[0.8005957598698539, 0.8152393836272631]"
laf,cart,2,6,0.5708119218910586,0.38046307713385397,0.7866365397030343,0.45659322591252877,0.8005957598698539,0.3409266036980833,0.1537284586916397,0.9297430390724912,2.769616327015683,5,"[0, 1]",[-1]
crc,cart,2,6,0.5708119218910586,0.38046307713385397,0.7866365397030343,0.45659322591252877,0.8005957598698539,0.3409266036980833,0.1537284586916397,0.9297430390724912,0.0755561440018937,2,"[0, 1]",[-1]
temporal,cart,2,6,0.5708119218910586,0.38046307713385397,0.7866365397030343,0.45659322591252877,0.8005957598698539,0.3409266036980833,0.1537284586916397,0.9297430390724912,0.1427759489743039,1,"[0, 1]","[0.7320607337899647, 0.947842247410488]"
temporal_rev,cart,2,6,0.6399635867091489,0.48157281819427317,0.8140251775338928,0.5495837079310479,0.8152393836272631,0.44232275642474134,0.14109827092961372,0.9297430390724912,0.13139066891744733,1,"[1, 0]","[0.7320607337899647, 0.947842247410488]"
dist,cart,2,6,0.5708119218910586,0.38046307713385397,0.7866365397030343,0.45659322591252877,0.8005957598698539,0.3409266036980833,0.1537284586916397,0.9297430390724912,0.2608498290646821,4,"[0, 1]","[0.7320607337899647, 0.947842247410488]"
dist_leak,cart,2,6,0.6399635867091489,0.48157281819427317,0.8140251775338928,0.5495837079310479,0.8152393836272631,0.44232275642474134,0.14109827092961372,0.9297430390724912,0.1178278379375115,4,"[1, 0]","[0.7320607337899647, 0.947842247410488]"
stationary,cart,2,7,0.4384373910010464,0.2322101529594325,0.6705593326858252,0.30361585468950025,0.7083137428422303,0.12368651884248628,0.24838853040491132,1.5518404310569167,0.023771285079419613,-1,[0],[-1]
retrain,cart,2,7,0.4712777293422455,0.5392374196408779,0.6703993601096955,0.5029723442750065,0.763871090857917,0.2593982561729447,0.19259165859369162,1.5518404310569167,0.05043667694553733,-1,[2],[-1]
oracle,cart,2,7,0.4712777293422455,0.5392374196408779,0.6703993601096955,0.5029723442750065,0.763871090857917,0.2593982561729447,0.19259165859369162,1.5518404310569167,0.18127303302753717,3,"[2, 0, 1]","[0.7083137428422303, 0.7051023563576981, 0.763871090857917]"
laf,cart,2,7,0.5258451643266139,0.24769082982339466,0.6982574415814432,0.33675750345347233,0.7051023563576981,0.19349294354696536,0.2337979239775181,1.5518404310569167,11.088095835060813,6,"[1, 0, 2]",[-1]
crc,cart,2,7,0.4384373910010464,0.2322101529594325,0.6705593326858252,0.30361585468950025,0.7083137428422303,0.12368651884248628,0.24838853040491132,1.5518404310569167,0.11127576604485512,3,"[0, 1, 2]",[-1]
temporal,cart,2,7,0.5258451643266139,0.24769082982339466,0.6982574415814432,0.33675750345347233,0.7051023563576981,0.19349294354696536,0.2337979239775181,1.5518404310569167,0.14062915497925133,2,"[1, 0, 2]","[0.8005957598698539, 0.8152393836272631, 0.8975795979868257]"
temporal_rev,cart,2,7,0.4712777293422455,0.5392374196408779,0.6703993601096955,0.5029723442750065,0.763871090857917,0.2593982561729447,0.19259165859369162,1.5518404310569167,0.1246915990486741,2,"[2, 1, 0]","[0.8005957598698539, 0.8152393836272631, 0.8975795979868257]"
dist,cart,2,7,0.5258451643266139,0.24769082982339466,0.6982574415814432,0.33675750345347233,0.7051023563576981,0.19349294354696536,0.2337979239775181,1.5518404310569167,0.3117232749937102,5,"[1, 0, 2]","[0.8005957598698539, 0.8152393836272631, 0.8975795979868257]"
dist_leak,cart,2,7,0.4712777293422455,0.5392374196408779,0.6703993601096955,0.5029723442750065,0.763871090857917,0.2593982561729447,0.19259165859369162,1.5518404310569167,0.15454051306005567,5,"[2, 1, 0]","[0.8005957598698539, 0.8152393836272631, 0.8975795979868257]"
stationary,cart,2,8,0.4025,0.2944782243314054,0.7171750541423485,0.340118187787262,0.6660274467107715,0.16887681823356895,0.21722985450536797,2.2020794911077246,0.0257319170050323,-1,[0],[-1]
retrain,cart,2,8,0.40222729689992803,0.6356221266498591,0.6760023981695604,0.4926814315273201,0.7628052321246925,0.2873317056180179,0.18695421472076712,2.2020794911077246,0.0344229961046949,-1,[3],[-1]
oracle,cart,2,8,0.40222729689992803,0.6356221266498591,0.6760023981695604,0.4926814315273201,0.7628052321246925,0.2873317056180179,0.18695421472076712,2.2020794911077246,0.2045321479672566,4,"[3, 2, 0, 1]","[0.6660274467107715, 0.6442211861181344, 0.7399826876572192, 0.7628052321246925]"
laf,cart,2,8,0.513640543578216,0.24850462207721588,0.7557537716110561,0.3349546908315565,0.6442211861181344,0.22744405303361875,0.21050760411364158,2.2020794911077246,13.40468173508998,7,"[1, 0, 2, 3]",[-1]
crc,cart,2,8,0.513640543578216,0.24850462207721588,0.7557537716110561,0.3349546908315565,0.6442211861181344,0.22744405303361875,0.21050760411364158,2.2020794911077246,0.1686120630474761,4,"[1, 0, 2, 3]",[-1]
temporal,cart,2,8,0.38819859630881204,0.3691235355183153,0.6998617381835089,0.378420839245895,0.7399826876572192,0.18085378859110296,0.17827142933922838,2.2020794911077246,0.16867733700200915,3,"[2, 0, 1, 3]","[0.7083137428422303, 0.7051023563576981, 0.763871090857917, 0.8482469104874597]"
temporal_rev,cart,2,8,0.40222729689992803,0.6356221266498591,0.6760023981695604,0.4926814315273201,0.7628052321246925,0.2873317056180179,0.18695421472076712,2.2020794911077246,0.2366690329508856,3,"[3, 2, 0, 1]","[0.7083137428422303, 0.7051023563576981, 0.763871090857917, 0.8482469104874597]"
dist,cart,2,8,0.38819859630881204,0.3691235355183153,0.6998617381835089,0.378420839245895,0.7399826876572192,0.18085378859110296,0.17827142933922838,2.2020794911077246,0.5412470559822395,6,"[2, 0, 1, 3]","[0.7083137428422303, 0.7051023563576981, 0.763871090857917, 0.8482469104874597]"
dist_leak,cart,2,8,0.40222729689992803,0.6356221266498591,0.6760023981695604,0.4926814315273201,0.7628052321246925,0.2873317056180179,0.18695421472076712,2.2020794911077246,0.18213512294460088,6,"[3, 2, 0, 1]","[0.7083137428422303, 0.7051023563576981, 0.763871090857917, 0.8482469104874597]"
stationary,cart,3,5,0.8717829914493913,0.6333425135408061,0.8202309026739247,0.7336760014179369,0.8967545917961939,0.6206222328934996,0.1294378622316453,0.3576785009354353,0.022657462977804244,-1,[0],[-1]
retrain,cart,3,5,0.8717829914493913,0.6333425135408061,0.8202309026739247,0.7336760014179369,0.8967545917961939,0.6206222328934996,0.1294378622316453,0.3576785009354353,0.02383365505374968,-1,[0],[-1]
oracle,cart,3,5,0.8717829914493913,0.6333425135408061,0.8202309026739247,0.7336760014179369,0.8967545917961939,0.6206222328934996,0.1294378622316453,0.3576785009354353,0.07745053502731025,1,[0],[0.8967545917961939]
laf,cart,3,5,0.8717829914493913,0.6333425135408061,0.8202309026739247,0.7336760014179369,0.8967545917961939,0.6206222328934996,0.1294378622316453,0.3576785009354353,0.02877009694930166,-1,[0],[-1]
crc,cart,3,5,0.8717829914493913,0.6333425135408061,0.8202309026739247,0.7336760014179369,0.8967545917961939,0.6206222328934996,0.1294378622316453,0.3576785009354353,0.03039216296747327,-1,[0],[-1]
temporal,cart,3,5,0.8717829914493913,0.6333425135408061,0.8202309026739247,0.7336760014179369,0.8967545917961939,0.6206222328934996,0.1294378622316453,0.3576785009354353,0.025666529079899192,-1,[0],[-1]
temporal_rev,cart,3,5,0.8717829914493913,0.6333425135408061,0.8202309026739247,0.7336760014179369,0.8967545917961939,0.6206222328934996,0.1294378622316453,0.3576785009354353,0.030051187030039728,-1,[0],[-1]
dist,cart,3,5,0.8717829914493913,0.6333425135408061,0.8202309026739247,0.7336760014179369,0.8967545917961939,0.6206222328934996,0.1294378622316453,0.3576785009354353,0.03936787799466401,-1,[0],[-1]
dist_leak,cart,3,5,0.8717829914493913,0.6333425135408061,0.8202309026739247,0.7336760014179369,0.8967545917961939,0.6206222328934996,0.1294378622316453,0.3576785009354353,0.01996396796312183,-1,[0],[-1]
stationary,cart,3,6,0.544329649207112,0.310384984244417,0.776307295029051,0.39534072070499954,0.7942479966993355,0.28658985401078635,0.15291310093465704,0.8734808799345046,0.02313214505556971,-1,[0],[-1]
