Scenario,Model,Round,Testing Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Training Time,Testing Time,Validation Period,Model Ranking,Validation Perf
temporal,nn,34,28,0.2107843137254902,0.30935251798561153,0.9876495747032534,0.25072886297376096,0.914830341822333,0.2493187557962179,0.012469440774317544,107.74532846489456,0.24437162396498024,13,"[12, 8, 7, 9, 2, 5, 1, 3, 4, 11, 0, 10, 6, 13]","[0.8949280171220515, 0.9202246349386571, 0.9312917888794273, 0.9152983436885651, 0.906337717223326, 0.9304734233239769, 0.8655424187788887, 0.9456993154333253, 0.9491467884764319, 0.9446973022080647, 0.8855262858184137, 0.9026846945819886, 0.9507688452952905, 0.9610244232784209]"
temporal_rev,nn,34,28,0.30057803468208094,0.37410071942446044,0.9900043250516604,0.3333333333333333,0.9402632320848692,0.33035496491585337,0.010991443358294616,107.74532846489456,0.19528992706909776,13,"[13, 12, 8, 7, 9, 2, 5, 1, 3, 4, 11, 0, 10, 6]","[0.8949280171220515, 0.9202246349386571, 0.9312917888794273, 0.9152983436885651, 0.906337717223326, 0.9304734233239769, 0.8655424187788887, 0.9456993154333253, 0.9491467884764319, 0.9446973022080647, 0.8855262858184137, 0.9026846945819886, 0.9507688452952905, 0.9610244232784209]"
dist,nn,34,28,0.21367521367521367,0.3597122302158273,0.9868806766303042,0.2680965147453083,0.9254734383755696,0.2710018760563693,0.011565068822956392,107.74532846489456,0.5065448640380055,22,"[8, 5, 7, 3, 4, 1, 2, 0, 6, 13, 12, 9, 11, 10]","[0.8392353988149572, 0.8689311549749217, 0.8603226640230596, 0.8858913830841865, 0.8725382226977225, 0.9165853626616673, 0.8162781414918712, 0.9134012557133648, 0.920208216775781, 0.9346589812297353, 0.8789885585470631, 0.902889482173647, 0.9428091760648861, 0.9463578423193072]"
dist_leak,nn,34,28,0.30057803468208094,0.37410071942446044,0.9900043250516604,0.3333333333333333,0.9402632320848692,0.33035496491585337,0.010991443358294616,107.74532846489456,0.3052450909744948,22,"[13, 12, 9, 8, 5, 7, 11, 3, 10, 4, 1, 2, 0, 6]","[0.8392353988149572, 0.8689311549749217, 0.8603226640230596, 0.8858913830841865, 0.8725382226977225, 0.9165853626616673, 0.8162781414918712, 0.9134012557133648, 0.920208216775781, 0.9346589812297353, 0.8789885585470631, 0.902889482173647, 0.9428091760648861, 0.9463578423193072]"
stationary,nn,35,15,0.28668941979522183,0.2616822429906542,0.976949713163471,0.2736156351791531,0.8711488136518932,0.26221106770618163,0.02076381884577655,3.677478434983641,0.01064960507210344,-1,[0],[-1]
retrain,nn,35,15,0.28668941979522183,0.2616822429906542,0.976949713163471,0.2736156351791531,0.8711488136518932,0.26221106770618163,0.02076381884577655,3.677478434983641,0.01114741899073124,-1,[0],[-1]
oracle,nn,35,15,0.28668941979522183,0.2616822429906542,0.976949713163471,0.2736156351791531,0.8711488136518932,0.26221106770618163,0.02076381884577655,3.677478434983641,0.02013168402481824,1,[0],[0.8711488136518932]
laf,nn,35,15,0.28668941979522183,0.2616822429906542,0.976949713163471,0.2736156351791531,0.8711488136518932,0.26221106770618163,0.02076381884577655,3.677478434983641,0.009252780000679195,-1,[0],[-1]
crc,nn,35,15,0.28668941979522183,0.2616822429906542,0.976949713163471,0.2736156351791531,0.8711488136518932,0.26221106770618163,0.02076381884577655,3.677478434983641,0.007277959957718849,-1,[0],[-1]
temporal,nn,35,15,0.28668941979522183,0.2616822429906542,0.976949713163471,0.2736156351791531,0.8711488136518932,0.26221106770618163,0.02076381884577655,3.677478434983641,0.014292777050286531,-1,[0],[-1]
temporal_rev,nn,35,15,0.28668941979522183,0.2616822429906542,0.976949713163471,0.2736156351791531,0.8711488136518932,0.26221106770618163,0.02076381884577655,3.677478434983641,0.010982933919876814,-1,[0],[-1]
dist,nn,35,15,0.28668941979522183,0.2616822429906542,0.976949713163471,0.2736156351791531,0.8711488136518932,0.26221106770618163,0.02076381884577655,3.677478434983641,0.011033906019292772,-1,[0],[-1]
dist_leak,nn,35,15,0.28668941979522183,0.2616822429906542,0.976949713163471,0.2736156351791531,0.8711488136518932,0.26221106770618163,0.02076381884577655,3.677478434983641,0.010504188016057014,-1,[0],[-1]
stationary,nn,35,16,0.3360323886639676,0.39712918660287083,0.9763506625891947,0.36403508771929827,0.8927045848026433,0.35334743770462324,0.020361796053176614,12.391589120030403,0.01315296406392008,-1,[0],[-1]
