Scenario,Model,Round,Testing Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Training Time,Testing Time,Validation Period,Model Ranking,Validation Perf
temporal_rev,nn,1,6,0.5413548641197322,0.18831346759830114,0.7711749515816656,0.27942671274649317,0.7613012230732552,0.21526670912122725,0.15171899452205945,91.04921090987045,0.15833310293965042,1,"[1, 0]","[0.827994628334908, 0.9084279498289128]"
dist,nn,1,6,0.5987098964522153,0.24160843951226196,0.783166559070368,0.3442822978183416,0.7653991027784999,0.27734259864347477,0.1513453422094867,91.04921090987045,0.20979595894459635,4,"[0, 1]","[0.827994628334908, 0.9084279498289128]"
dist_leak,nn,1,6,0.5413548641197322,0.18831346759830114,0.7711749515816656,0.27942671274649317,0.7613012230732552,0.21526670912122725,0.15171899452205945,91.04921090987045,0.15807307499926537,4,"[1, 0]","[0.827994628334908, 0.9084279498289128]"
stationary,nn,1,7,0.573966578715919,0.12055715658021134,0.7003370850711307,0.19926109126438887,0.6330656071445018,0.1509484859384721,0.2244618577326253,125.44418809178751,0.06053481297567487,-1,[0],[-1]
retrain,nn,1,7,0.5458758109360519,0.19585457769895812,0.7009084157001657,0.28827799983685454,0.6756789514529229,0.18085368832762233,0.20501565058425575,125.44418809178751,0.048531622043810785,-1,[2],[-1]
oracle,nn,1,7,0.5458758109360519,0.19585457769895812,0.7009084157001657,0.28827799983685454,0.6756789514529229,0.18085368832762233,0.20501565058425575,125.44418809178751,0.2124932419974357,3,"[2, 1, 0]","[0.6330656071445018, 0.6354200391805055, 0.6756789514529229]"
laf,nn,1,7,0.5204496995541772,0.0992019507869652,0.6931383191452893,0.16664080682699767,0.6354200391805055,0.11435565940813586,0.21923959587690603,125.44418809178751,2.349003831972368,6,"[1, 0, 2]",[-1]
crc,nn,1,7,0.573966578715919,0.12055715658021134,0.7003370850711307,0.19926109126438887,0.6330656071445018,0.1509484859384721,0.2244618577326253,125.44418809178751,0.18868837598711252,3,"[0, 2, 1]",[-1]
temporal,nn,1,7,0.573966578715919,0.12055715658021134,0.7003370850711307,0.19926109126438887,0.6330656071445018,0.1509484859384721,0.2244618577326253,125.44418809178751,0.1650032700272277,2,"[0, 1, 2]","[0.7653991027784999, 0.7613012230732552, 0.7907251068352871]"
temporal_rev,nn,1,7,0.573966578715919,0.12055715658021134,0.7003370850711307,0.19926109126438887,0.6330656071445018,0.1509484859384721,0.2244618577326253,125.44418809178751,0.19177510601002723,2,"[0, 1, 2]","[0.7653991027784999, 0.7613012230732552, 0.7907251068352871]"
dist,nn,1,7,0.573966578715919,0.12055715658021134,0.7003370850711307,0.19926109126438887,0.6330656071445018,0.1509484859384721,0.2244618577326253,125.44418809178751,0.38755189592484385,5,"[0, 1, 2]","[0.7653991027784999, 0.7613012230732552, 0.7907251068352871]"
dist_leak,nn,1,7,0.5458758109360519,0.19585457769895812,0.7009084157001657,0.28827799983685454,0.6756789514529229,0.18085368832762233,0.20501565058425575,125.44418809178751,0.16139034205116332,5,"[2, 0, 1]","[0.7653991027784999, 0.7613012230732552, 0.7907251068352871]"
stationary,nn,1,8,0.3988950276243094,0.17845667111572494,0.7300958044268252,0.24659312134977288,0.5471237826882198,0.12377849678398332,0.2267915620264857,187.91720851277933,0.06035420694388449,-1,[0],[-1]
retrain,nn,1,8,0.5438657568583762,0.3861288249542736,0.7679036816796976,0.45162036367841346,0.7310252338367963,0.31706190840553194,0.163894841714295,187.91720851277933,0.03692014096304774,-1,[3],[-1]
oracle,nn,1,8,0.5438657568583762,0.3861288249542736,0.7679036816796976,0.45162036367841346,0.7310252338367963,0.31706190840553194,0.163894841714295,187.91720851277933,0.23700080893468112,4,"[3, 2, 0, 1]","[0.5471237826882198, 0.5443644373548882, 0.593247632092219, 0.7310252338367963]"
laf,nn,1,8,0.3988950276243094,0.17845667111572494,0.7300958044268252,0.24659312134977288,0.5471237826882198,0.12377849678398332,0.2267915620264857,187.91720851277933,5.37311691895593,7,"[0, 1, 2, 3]",[-1]
crc,nn,1,8,0.3988950276243094,0.17845667111572494,0.7300958044268252,0.24659312134977288,0.5471237826882198,0.12377849678398332,0.2267915620264857,187.91720851277933,0.24630151595920324,4,"[0, 2, 1, 3]",[-1]
